firm_id,firm_name,razon_social,firm_type,registry_rubros,products_text,classification,code,code_label,in_opex,opex_line,opex_line_name,attribution_type,confidence,evidence,source_url
1772,ANTARES SRL,ANTARES SOCIEDAD DE RESPONSABILIDAD LIMITADA,mixed,Metales y sus manufacturas; Otras manufacturas Industriales; Otros Servicios; Transporte terrestre y Partes,FABRICACIÓN DE HERRAMIENTAS A PEDIDO Y NECESIDAD DEL CLIENTE; CUCHILLAS PARA RECTIFICADORAS SIN CENTRO; BROCAS DE METAL DURO; BROCHAS DE METAL DURO; ALESADORES Y FRESAS DE METAL DURO; HERRAMIENTAS DE METAL DURO; TOBERAS DE METAL DURO; BUJE DE METAL DURO; CALIBRADORES DE METAL DURO; SELLOS Y ASIENTOS DE METAL DURO,HS4,8205,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'herramientas de corte' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1772
1772,ANTARES SRL,ANTARES SOCIEDAD DE RESPONSABILIDAD LIMITADA,mixed,Metales y sus manufacturas; Otras manufacturas Industriales; Otros Servicios; Transporte terrestre y Partes,FABRICACIÓN DE HERRAMIENTAS A PEDIDO Y NECESIDAD DEL CLIENTE; CUCHILLAS PARA RECTIFICADORAS SIN CENTRO; BROCAS DE METAL DURO; BROCHAS DE METAL DURO; ALESADORES Y FRESAS DE METAL DURO; HERRAMIENTAS DE METAL DURO; TOBERAS DE METAL DURO; BUJE DE METAL DURO; CALIBRADORES DE METAL DURO; SELLOS Y ASIENTOS DE METAL DURO,EBOPS,SJ.29,Other business services,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Other business services),https://www.exportadoresdecordoba.com/single.php?search=1772
2845,APROXAR - BIOXXAR,APROXAR S.A,service,"Arquitectura, Diseño e Ingeniería; Diseño Industrial; Servicios Profesionales",DESARROLLO DE PLANTAS LLAVE EN MANO DE BIODIESEL Y BIOETANOL; EVALUACIÓN DE INSTALACIONES Y ESTUDIOS DE PREFACTIBILIDAD; INGENIERÍA,EBOPS,SJ.234,"Architectural, engineering, technical (industrial design)",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Architectural, engineering, technical (industrial design))",https://www.exportadoresdecordoba.com/single.php?search=2845
3225,ARGA INTERCULTURAL,KARY GABRIELA,service,"I+D, Consultores; Idiomas y Traducciones; Internacionalización de Educación; Producciones Audiovisuales","CLASES DE IDIOMAS: INGLÉS, PORTUGUÉS, FRANCÉS, ITALIANO, ALEMÁN Y CHINO; TRADUCCIÓN, REDACCIÓN, REVISIÓN Y EDICIÓN DE TEXTOS: INGLÉS, PORTUGUÉS, FRANCÉS, ITALIANO, ALEMÁN Y CHINO; SUBTITULADO Y DOBLAJE: INGLÉS, PORTUGUÉS, FRANCÉS, ITALIANO, ALEMÁN Y CHINO; INTERPRETACIÓN (PARA EVENTOS Y REUNIONES): INGLÉS, PORTUGUÉS, FRANCÉS, ITALIANO, ALEMÁN Y CHINO; TALLER TEÓRICO-PRÁCTICO SOBRE DIFERENCIAS CULTURALES; MENTORÍA SOS",EBOPS,SJ.221,Translation and interpretation,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Translation and interpretation),https://www.exportadoresdecordoba.com/single.php?search=3225
3446,ARGALIS,POBLACION MARTIN RUBEN,service,"I+D, Consultores; Telecomunicaciones",GESTIÓN DE IT; RADIOENLACES Y WIFI,EBOPS,SI.1,Telecommunications,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Telecommunications),https://www.exportadoresdecordoba.com/single.php?search=3446
5457,ARGENUT FOOD SAS,ARGENUT FOOD S.A.S.,goods,Oleaginosas; Otros Productos Alimenticios; Preparados Alimenticios,MANÍ BLANCHEADO; MANÍ TOSTADO; PASTA DE MANÍ,HS4,1005,,yes,106B,Maíz,clean,high,keyword 'maíz' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5457
5457,ARGENUT FOOD SAS,ARGENUT FOOD S.A.S.,goods,Oleaginosas; Otros Productos Alimenticios; Preparados Alimenticios,MANÍ BLANCHEADO; MANÍ TOSTADO; PASTA DE MANÍ,HS4,1202,,yes,107D,Maní,clean,high,keyword 'MANÍ BLANCHEADO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5457
5457,ARGENUT FOOD SAS,ARGENUT FOOD S.A.S.,goods,Oleaginosas; Otros Productos Alimenticios; Preparados Alimenticios,MANÍ BLANCHEADO; MANÍ TOSTADO; PASTA DE MANÍ,HS4,2008,,yes,210Z,"Resto preparados de legumbres, hortalizas y frutas",resto,high,keyword 'pasta de maní' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5457
5486,ARGOVEJO S.A.S.,VINUESA S.A.S.,goods,Cereales; Oleaginosas,MAÍZ PISINGALLO; MANÍ,HS4,1005,,yes,106B,Maíz,clean,high,keyword 'maíz pisingallo' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5486
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,goods,Aceitunas; Carnes y derivados; Lácteos; Otros Productos Alimenticios,JAMÓN CRUDO DE CIERVO AHUMADO; QUESOS DE VACA; QUESOS SABORIZADOS A LA PIMIENTA; QUESO SABORIZADO AL AJÍ MOLIDO; QUESO SABORIZADO CON PIMENTÓN; SALAME AROMATIZADO CON ROMERO; SALAME AROMATIZADO CON TOMILLO; SALAME AROMATIZADO CON AJÍ MOLIDO; JAMÓN CRUDO DE JABALÍ EN ACEITE; JAMÓN CRUDO DE CIERVO EN ACEITE,HS4,1601,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'SALAME' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,goods,Aceitunas; Carnes y derivados; Lácteos; Otros Productos Alimenticios,JAMÓN CRUDO DE CIERVO AHUMADO; QUESOS DE VACA; QUESOS SABORIZADOS A LA PIMIENTA; QUESO SABORIZADO AL AJÍ MOLIDO; QUESO SABORIZADO CON PIMENTÓN; SALAME AROMATIZADO CON ROMERO; SALAME AROMATIZADO CON TOMILLO; SALAME AROMATIZADO CON AJÍ MOLIDO; JAMÓN CRUDO DE JABALÍ EN ACEITE; JAMÓN CRUDO DE CIERVO EN ACEITE,HS4,1602,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'JAMÓN' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,goods,Aceitunas; Carnes y derivados; Lácteos; Otros Productos Alimenticios,JAMÓN CRUDO DE CIERVO AHUMADO; QUESOS DE VACA; QUESOS SABORIZADOS A LA PIMIENTA; QUESO SABORIZADO AL AJÍ MOLIDO; QUESO SABORIZADO CON PIMENTÓN; SALAME AROMATIZADO CON ROMERO; SALAME AROMATIZADO CON TOMILLO; SALAME AROMATIZADO CON AJÍ MOLIDO; JAMÓN CRUDO DE JABALÍ EN ACEITE; JAMÓN CRUDO DE CIERVO EN ACEITE,HS4,0406,,yes,203C,Quesos,clean,high,keyword 'QUESO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,goods,Aceitunas; Carnes y derivados; Lácteos; Otros Productos Alimenticios,JAMÓN CRUDO DE CIERVO AHUMADO; QUESOS DE VACA; QUESOS SABORIZADOS A LA PIMIENTA; QUESO SABORIZADO AL AJÍ MOLIDO; QUESO SABORIZADO CON PIMENTÓN; SALAME AROMATIZADO CON ROMERO; SALAME AROMATIZADO CON TOMILLO; SALAME AROMATIZADO CON AJÍ MOLIDO; JAMÓN CRUDO DE JABALÍ EN ACEITE; JAMÓN CRUDO DE CIERVO EN ACEITE,HS4,0703,,yes,104B,Ajos,clean,high,keyword 'AJO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,goods,Aceitunas; Carnes y derivados; Lácteos; Otros Productos Alimenticios,JAMÓN CRUDO DE CIERVO AHUMADO; QUESOS DE VACA; QUESOS SABORIZADOS A LA PIMIENTA; QUESO SABORIZADO AL AJÍ MOLIDO; QUESO SABORIZADO CON PIMENTÓN; SALAME AROMATIZADO CON ROMERO; SALAME AROMATIZADO CON TOMILLO; SALAME AROMATIZADO CON AJÍ MOLIDO; JAMÓN CRUDO DE JABALÍ EN ACEITE; JAMÓN CRUDO DE CIERVO EN ACEITE,HS4,0802,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'ALMENDRAS' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,goods,Aceitunas; Carnes y derivados; Lácteos; Otros Productos Alimenticios,JAMÓN CRUDO DE CIERVO AHUMADO; QUESOS DE VACA; QUESOS SABORIZADOS A LA PIMIENTA; QUESO SABORIZADO AL AJÍ MOLIDO; QUESO SABORIZADO CON PIMENTÓN; SALAME AROMATIZADO CON ROMERO; SALAME AROMATIZADO CON TOMILLO; SALAME AROMATIZADO CON AJÍ MOLIDO; JAMÓN CRUDO DE JABALÍ EN ACEITE; JAMÓN CRUDO DE CIERVO EN ACEITE,HS4,0910,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'TOMILLO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,goods,Aceitunas; Carnes y derivados; Lácteos; Otros Productos Alimenticios,JAMÓN CRUDO DE CIERVO AHUMADO; QUESOS DE VACA; QUESOS SABORIZADOS A LA PIMIENTA; QUESO SABORIZADO AL AJÍ MOLIDO; QUESO SABORIZADO CON PIMENTÓN; SALAME AROMATIZADO CON ROMERO; SALAME AROMATIZADO CON TOMILLO; SALAME AROMATIZADO CON AJÍ MOLIDO; JAMÓN CRUDO DE JABALÍ EN ACEITE; JAMÓN CRUDO DE CIERVO EN ACEITE,HS4,0904,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'AJÍ' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,goods,Aceitunas; Carnes y derivados; Lácteos; Otros Productos Alimenticios,JAMÓN CRUDO DE CIERVO AHUMADO; QUESOS DE VACA; QUESOS SABORIZADOS A LA PIMIENTA; QUESO SABORIZADO AL AJÍ MOLIDO; QUESO SABORIZADO CON PIMENTÓN; SALAME AROMATIZADO CON ROMERO; SALAME AROMATIZADO CON TOMILLO; SALAME AROMATIZADO CON AJÍ MOLIDO; JAMÓN CRUDO DE JABALÍ EN ACEITE; JAMÓN CRUDO DE CIERVO EN ACEITE,HS4,2005,,yes,210Z,"Resto preparados de legumbres, hortalizas y frutas",resto,high,keyword 'ACEITUNAS' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4393
4015,ARTECHE,AIT S.A.,mixed,"Eléctrico y Electrónico; I+D, Consultores; Servicios Profesionales",ASESORÍA TÉCNICA PARA CONEXIÓN A RED DE RENOVABLES; SERVICIOS ESPECIALIZADOS EN REDES Y SISTEMAS; TRANSFORMADORES DE ALTA TENSIÓN,HS4,8504,,yes,312B,Máquinas y aparatos eléctricos y electrónicos,broad-chapter,high,keyword 'transformadores' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4015
4015,ARTECHE,AIT S.A.,mixed,"Eléctrico y Electrónico; I+D, Consultores; Servicios Profesionales",ASESORÍA TÉCNICA PARA CONEXIÓN A RED DE RENOVABLES; SERVICIOS ESPECIALIZADOS EN REDES Y SISTEMAS; TRANSFORMADORES DE ALTA TENSIÓN,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=4015
4576,ARTEK CÓRDOBA,PACIFICO GABRIELA MARISA,service,"Servicios Recreativos, Culturales y Deportivos",SERVICIOS DE EVENTOS,EBOPS,SK,"Personal, cultural, recreational",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Personal, cultural, recreational)",https://www.exportadoresdecordoba.com/single.php?search=4576
575,ASCENTIO TECHNOLOGIES SA,ASCENTIO TECHNOLOGIES S.A.,service,"I+D, Consultores; Reparación de Alta Tecnología; Software y Tecnología; Telecomunicaciones","COMUNICACIONES UNIFICADAS CÓDIGO ABIERTO; CAPACIDADES DE INNOVACIÓN Y DESARROLLO DE PRODUCTOS DE SOFTWARE/HARDWARE PARA LA TV DIGITAL; DESARROLLO DE SOFTWARE ALTA DISPONIBILIDAD; INFRAESTRUCTURA DE SOFTWARE/HARDWARE PARA SONORIZACIÓN REMOTA; ELECTRÓNICA APLICADA; SERVICIOS TECNOLÓGICOS DE OUTSOURCING, ONSITE Y OFFSHORE",EBOPS,SI.1,Telecommunications,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Telecommunications),https://www.exportadoresdecordoba.com/single.php?search=575
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,goods,Aceites; Residuos Alimenticios,ACEITE CRUDO DE SOJA; ACEITE REFINADO DE SOJA ENVASADO; ACEITE REFINADO DE SOJA; ACEITE CRUDO DE MANÍ; ACEITE REFINADO DE MANÍ; ACEITE REFINADO DE MANÍ ENVASADO; ACEITE REFINADO MEZCLA; ACEITE CRUDO MEZCLA VEGETAL; EXPELLER DE SOJA,HS4,1201,,yes,107A,Soja,clean,high,keyword 'SOJA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3475
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,goods,Aceites; Residuos Alimenticios,ACEITE CRUDO DE SOJA; ACEITE REFINADO DE SOJA ENVASADO; ACEITE REFINADO DE SOJA; ACEITE CRUDO DE MANÍ; ACEITE REFINADO DE MANÍ; ACEITE REFINADO DE MANÍ ENVASADO; ACEITE REFINADO MEZCLA; ACEITE CRUDO MEZCLA VEGETAL; EXPELLER DE SOJA,HS4,1507,,yes,208AA,Aceite de soja,clean,high,keyword 'ACEITE CRUDO DE SOJA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3475
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,goods,Aceites; Residuos Alimenticios,ACEITE CRUDO DE SOJA; ACEITE REFINADO DE SOJA ENVASADO; ACEITE REFINADO DE SOJA; ACEITE CRUDO DE MANÍ; ACEITE REFINADO DE MANÍ; ACEITE REFINADO DE MANÍ ENVASADO; ACEITE REFINADO MEZCLA; ACEITE CRUDO MEZCLA VEGETAL; EXPELLER DE SOJA,HS4,1508,,yes,208AC,Aceite de maní,clean,high,keyword 'ACEITE CRUDO DE MANÍ' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3475
673,ATILIOF,SAN MARCOS SPORT SRL,goods,Marroquinería,"CARTERAS DE CUERO; BILLETERAS, AGENDAS DE CUERO; CINTURONES DE CUERO",HS4,4104,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'cuero' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=673
3730,ATS S.A. - AGROMANI SA,AGROTECNOLOGIA Y SERVICIOS S A,mixed,Depósito y Almacenamiento; Oleaginosas,ACOPIO Y COMERCIALIZACIÓN; MANÍ; MANÍ BLANCHEADO,HS4,1202,,yes,107D,Maní,clean,high,keyword 'MANÍ BLANCHEADO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=3730
3730,ATS S.A. - AGROMANI SA,AGROTECNOLOGIA Y SERVICIOS S A,mixed,Depósito y Almacenamiento; Oleaginosas,ACOPIO Y COMERCIALIZACIÓN; MANÍ; MANÍ BLANCHEADO,EBOPS,SC.4.3,Storage and warehousing,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Storage and warehousing),https://www.exportadoresdecordoba.com/single.php?search=3730
5010,AULA ABIERTA,CONTINUA CONTENIDOS S.A.,service,Internacionalización de Educación; Producciones Audiovisuales; Software y Tecnología,CURSOS Y CAPACITACIONES; PRODUCCIÓN Y POSTPRODUCCIÓN AUDIOVISUAL DE CONTENIDOS EDUCATIVOS; SOFTWARE DE AULA VIRTUAL,EBOPS,SK.13,Audiovisual and related,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Audiovisual and related),https://www.exportadoresdecordoba.com/single.php?search=5010
3236,AUMAX SRL,AUMAX S.R.L.,service,Software y Tecnología; Telecomunicaciones,RED DE COMUNICACIONES; APLICACIÓN MÓVIL; PROGRAMA DE AUTOMATIZACIÓN Y CONTROL; TECNOLOGÍA RFID,EBOPS,SI.1,Telecommunications,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Telecommunications),https://www.exportadoresdecordoba.com/single.php?search=3236
1722,AVENGA // INCLUIT,AVENGA ARGENTINA S. R. L.,service,TIC`s,DISEÑO E IMPLEMENTACIÓN TECNOLÓGICA PARA SOLUCIONES INFORMÁTICAS; DESARRROLO DE SOFTWARE PARA INDUSTRIAS FINANCIERAS; DESARRROLO DE SOFTWARE PARA INDUSTRIAS TRANSPORTE; TESTEO AUTOMATIZADO DE SOFTWARE,EBOPS,SI,"Telecommunications, computer, information",n/a (services),,,service,medium,"rubro-based mapping to EBOPS 2010 (Telecommunications, computer, information)",https://www.exportadoresdecordoba.com/single.php?search=1722
5361,AXIOM ARGENTINA,PENARLAN ARGENTINA S.A.,goods,Animales,PRODUCCIÓN GANADERA PORCINA RAZA PURA,HS4,0203,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'PORCINA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5361
3008,AXXION CONSULTORÍA APLICADA,ACRUX S.A.S.,service,"I+D, Consultores; Internacionalización de Educación; Otros Servicios; Servicios de Salud","SISTEMAS DE GESTIÓN DE CALIDAD; CONSULTORÍA EN ASUNTOS REGULATORIOS PARA PRODUCTOS MÉDICOS; REGISTRO DE PRODUCTOS MÉDICOS NACIONALES E IMPORTADOS; HABILITACIÓN DE EMPRESAS FABRICANTES, IMPORTADORAS Y DISTRIBUIDORAS; CAPACITACIÓN Y FORMACIÓN; CLINICAL RESEARCH SUPPORT",EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=3008
1792,AYIGROUP,BADI S. A.,service,"I+D, Consultores; Marketing y Publicidad Digital; Mobile","INVESTIGACIÓN, DESARROLLO E INNOVACIÓN; DESARROLLO DE SOFTWARE A MEDIDA; AYI ACADEMIA; INMUTA: INTERCONOMY (BLOCKCHAIN); DIGITAL FACTORY MOBILE; ARTIFICIAL INTELLIGENCE; DESARROLLO WEB",EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=1792
5021,AZ AGENCIA DIGITAL,ZABALAGA JIMENEZ MARIA ANDREA,service,E-Commerce / Hosting / Internet de las cosas; Marketing y Publicidad Digital,MARKETING DIGITAL; COMERCIO ELECTRÓNICO; DISEÑO WEB,EBOPS,SI.4,Computer services (e-commerce/hosting/IoT),n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Computer services (e-commerce/hosting/IoT)),https://www.exportadoresdecordoba.com/single.php?search=5021
5269,AZAFRÁN RUEDO,GRANMERCO S A,goods,Alimentos Orgánicos; Condimentos y Aderezos; Infusiones y Especias; Panificados y pastas,"CEBOLLA - ESPECIAS PREMIUM; AJO GRANULADO - ESPECIAS PREMIUM; PEREJIL - ESPECIAS PREMIUM; PIMENTÓN DULCE, AHUMADO Y PICANTE; AJÍ ROJO Y CAYENA; ORÉGANO - ESPECIAS PREMIUM; CORIANDRO - ESPECIAS PREMIUM; AZAFRÁN; CÚRCUMA - ESPECIAS PREMIUM; MIX DE ESPECIAS PREMIUM",HS4,1006,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'ARROZ' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,goods,Alimentos Orgánicos; Condimentos y Aderezos; Infusiones y Especias; Panificados y pastas,"CEBOLLA - ESPECIAS PREMIUM; AJO GRANULADO - ESPECIAS PREMIUM; PEREJIL - ESPECIAS PREMIUM; PIMENTÓN DULCE, AHUMADO Y PICANTE; AJÍ ROJO Y CAYENA; ORÉGANO - ESPECIAS PREMIUM; CORIANDRO - ESPECIAS PREMIUM; AZAFRÁN; CÚRCUMA - ESPECIAS PREMIUM; MIX DE ESPECIAS PREMIUM",HS4,0703,,yes,104B,Ajos,clean,high,keyword 'CEBOLLA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,goods,Alimentos Orgánicos; Condimentos y Aderezos; Infusiones y Especias; Panificados y pastas,"CEBOLLA - ESPECIAS PREMIUM; AJO GRANULADO - ESPECIAS PREMIUM; PEREJIL - ESPECIAS PREMIUM; PIMENTÓN DULCE, AHUMADO Y PICANTE; AJÍ ROJO Y CAYENA; ORÉGANO - ESPECIAS PREMIUM; CORIANDRO - ESPECIAS PREMIUM; AZAFRÁN; CÚRCUMA - ESPECIAS PREMIUM; MIX DE ESPECIAS PREMIUM",HS4,0712,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'AJO GRANULADO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,goods,Alimentos Orgánicos; Condimentos y Aderezos; Infusiones y Especias; Panificados y pastas,"CEBOLLA - ESPECIAS PREMIUM; AJO GRANULADO - ESPECIAS PREMIUM; PEREJIL - ESPECIAS PREMIUM; PIMENTÓN DULCE, AHUMADO Y PICANTE; AJÍ ROJO Y CAYENA; ORÉGANO - ESPECIAS PREMIUM; CORIANDRO - ESPECIAS PREMIUM; AZAFRÁN; CÚRCUMA - ESPECIAS PREMIUM; MIX DE ESPECIAS PREMIUM",HS4,0910,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'azafrán' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,goods,Alimentos Orgánicos; Condimentos y Aderezos; Infusiones y Especias; Panificados y pastas,"CEBOLLA - ESPECIAS PREMIUM; AJO GRANULADO - ESPECIAS PREMIUM; PEREJIL - ESPECIAS PREMIUM; PIMENTÓN DULCE, AHUMADO Y PICANTE; AJÍ ROJO Y CAYENA; ORÉGANO - ESPECIAS PREMIUM; CORIANDRO - ESPECIAS PREMIUM; AZAFRÁN; CÚRCUMA - ESPECIAS PREMIUM; MIX DE ESPECIAS PREMIUM",HS4,0904,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'PIMENTÓN' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,goods,Alimentos Orgánicos; Condimentos y Aderezos; Infusiones y Especias; Panificados y pastas,"CEBOLLA - ESPECIAS PREMIUM; AJO GRANULADO - ESPECIAS PREMIUM; PEREJIL - ESPECIAS PREMIUM; PIMENTÓN DULCE, AHUMADO Y PICANTE; AJÍ ROJO Y CAYENA; ORÉGANO - ESPECIAS PREMIUM; CORIANDRO - ESPECIAS PREMIUM; AZAFRÁN; CÚRCUMA - ESPECIAS PREMIUM; MIX DE ESPECIAS PREMIUM",HS4,0909,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'CORIANDRO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,goods,Alimentos Orgánicos; Condimentos y Aderezos; Infusiones y Especias; Panificados y pastas,"CEBOLLA - ESPECIAS PREMIUM; AJO GRANULADO - ESPECIAS PREMIUM; PEREJIL - ESPECIAS PREMIUM; PIMENTÓN DULCE, AHUMADO Y PICANTE; AJÍ ROJO Y CAYENA; ORÉGANO - ESPECIAS PREMIUM; CORIANDRO - ESPECIAS PREMIUM; AZAFRÁN; CÚRCUMA - ESPECIAS PREMIUM; MIX DE ESPECIAS PREMIUM",HS4,1902,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'TALLARÍN' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5269
